County,meanElev,Max NDVI,Mean NDVI,mean Tmax,mean Tmin,Hargreaves PET,Precipitation,Temp_range
Kakamega,1519.382147,0.5864736842105263,0.35388947368421053,27.945092063492066,16.27196507936508,4.683190476190476,905.2677857142855,11.673126984126984
Nakuru,2139.435021,0.6268727272727274,0.35134242424242423,21.877223809523812,11.761749206349206,3.7746746031746037,2130.914031746032,10.115474603174606
