County,meanElev,pH,Max NDVI,Mean NDVI,mean Tmax,mean Tmin,Hargreaves PET,Precipitation,Temp_range
Kilifi,147.5637627,6.479316464645482,0.4431,0.1510888888888889,31.63486923076923,22.94734615384615,4.6749269230769235,586.9660916666667,8.687523076923078
Kericho,1971.908546,5.581916293774356,0.5985428571428572,0.3893428571428571,28.781608695652174,17.7795,4.751613043478261,2050.9835166666667,11.002108695652176
Siaya,1211.014926,5.936669177236241,0.57431,0.34337,25.42917307692308,21.67306923076923,2.7895884615384623,2088.4157250000003,3.7561038461538523
Kericho,1971.908546,5.581916293774356,0.5985428571428572,0.3893428571428571,28.781608695652174,17.7795,4.751613043478261,2050.9835166666667,11.002108695652176
Siaya,1211.014926,5.936669177236241,0.57431,0.34337,25.42917307692308,21.67306923076923,2.7895884615384623,2088.4157250000003,3.7561038461538523
Kakamega,1519.382147,5.667085342542705,0.589857142857143,0.36017142857142864,28.19285652173913,16.57611739130435,4.7619,2073.0085,11.61673913043478
Kakamega,1519.382147,5.667085342542705,0.589857142857143,0.36017142857142864,28.19285652173913,16.57611739130435,4.7619,2073.0085,11.61673913043478
Siaya,1211.014926,5.936669177236241,0.57431,0.34337,25.42917307692308,21.67306923076923,2.7895884615384623,2088.4157250000003,3.7561038461538523
Kakamega,1519.382147,5.667085342542705,0.589857142857143,0.36017142857142864,28.19285652173913,16.57611739130435,4.7619,2073.0085,11.61673913043478
Kilifi,147.5637627,6.479316464645482,0.4431,0.1510888888888889,31.63486923076923,22.94734615384615,4.6749269230769235,586.9660916666667,8.687523076923078
Nandi,1917.119505,5.614627516425132,0.6479111111111112,0.41535555555555553,23.696212,14.019452000000001,3.96238,1912.9077,9.676759999999998
Siaya,1211.014926,5.936669177236241,0.57431,0.34337,25.42917307692308,21.67306923076923,2.7895884615384623,2088.4157250000003,3.7561038461538523
Kericho,1971.908546,5.581916293774356,0.5985428571428572,0.3893428571428571,28.781608695652174,17.7795,4.751613043478261,2050.9835166666667,11.002108695652176
Kericho,1971.908546,5.581916293774356,0.5985428571428572,0.3893428571428571,28.781608695652174,17.7795,4.751613043478261,2050.9835166666667,11.002108695652176
Kericho,1971.908546,5.581916293774356,0.5985428571428572,0.3893428571428571,28.781608695652174,17.7795,4.751613043478261,2050.9835166666667,11.002108695652176
Kericho,1971.908546,5.581916293774356,0.6012857142857142,0.3903285714285714,28.563621739130436,17.899860869565213,4.665086956521739,2050.9835166666667,10.663760869565223
Kericho,1971.908546,5.581916293774356,0.6012857142857142,0.3903285714285714,28.563621739130436,17.899860869565213,4.665086956521739,2050.9835166666667,10.663760869565223
Kericho,1971.908546,5.581916293774356,0.6012857142857142,0.3903285714285714,28.563621739130436,17.899860869565213,4.665086956521739,2050.9835166666667,10.663760869565223
Kilifi,147.5637627,6.479316464645482,0.4431,0.15108888888888888,31.53143461538462,22.921573076923078,4.644734615384616,586.9660916666667,8.60986153846154
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.685504166666664,14.215879166666667,3.923720833333333,1912.9077,9.469624999999997
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.685504166666664,14.215879166666667,3.923720833333333,1912.9077,9.469624999999997
Kilifi,147.5637627,6.479316464645482,0.4431,0.15108888888888888,31.538328,22.920364000000003,4.6458200000000005,586.9660916666667,8.617963999999997
Siaya,1211.014926,5.936669177236241,0.5778333333333333,0.34068888888888893,25.48382,21.862132000000003,2.740084,2088.4157250000003,3.621687999999999
Siaya,1211.014926,5.936669177236241,0.5778333333333333,0.34068888888888893,25.48382,21.862132000000003,2.740084,2088.4157250000003,3.621687999999999
Kilifi,147.5637627,6.479316464645482,0.4431,0.15108888888888888,31.538328,22.920364000000003,4.6458200000000005,586.9660916666667,8.617963999999997
Kilifi,147.5637627,6.479316464645482,0.4431,0.15108888888888888,31.538328,22.920364000000003,4.6458200000000005,586.9660916666667,8.617963999999997
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.685504166666664,14.215879166666667,3.923720833333333,1912.9077,9.469624999999997
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.685504166666664,14.215879166666667,3.923720833333333,1912.9077,9.469624999999997
