County,meanElev,pH,Max NDVI,Mean NDVI,mean Tmax,mean Tmin,Hargreaves PET,Precipitation,Temp_range
Kericho,1971.908546,5.581916293774356,0.5965333333333334,0.3885166666666666,28.570027272727273,17.94404090909091,4.657713636363636,2050.9835166666667,10.625986363636365
Kericho,1971.908546,5.581916293774356,0.5965333333333334,0.3885166666666666,28.570027272727273,17.94404090909091,4.657713636363636,2050.9835166666667,10.625986363636365
Kericho,1971.908546,5.581916293774356,0.5965333333333334,0.3885166666666666,28.570027272727273,17.94404090909091,4.657713636363636,2050.9835166666667,10.625986363636365
Kericho,1971.908546,5.581916293774356,0.5965333333333334,0.3885166666666666,28.570027272727273,17.94404090909091,4.657713636363636,2050.9835166666667,10.625986363636365
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.685504166666664,14.215879166666667,3.923720833333333,1912.9077,9.469624999999997
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.737064,14.184072,3.9400199999999996,1912.9077,9.552992
Kericho,1971.908546,5.581916293774356,0.5965333333333334,0.3885166666666666,28.567234782608693,17.930034782608693,4.657773913043478,2050.9835166666667,10.6372
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.737064,14.184072,3.9400199999999996,1912.9077,9.552992
Nandi,1917.119505,5.614627516425132,0.6439875,0.41594999999999993,23.737064,14.184072,3.9400199999999996,1912.9077,9.552992
Siaya,1211.014926,5.936669177236241,0.5778333333333333,0.34068888888888893,25.53506923076923,21.89634230769231,2.748619230769231,2088.4157250000003,3.63872692307692
