County,meanElev,pH,Max NDVI,Mean NDVI,mean Tmax,mean Tmin,Hargreaves PET,Precipitation,Temp_range
Siaya,1211.014926,5.936669177236241,0.5778333333333333,0.34068888888888893,25.514853846153848,21.95235769230769,2.7176346153846156,2088.4157250000003,3.5624961538461584
Nandi,1917.119505,5.614627516425132,0.6462222222222223,0.4176555555555555,23.769168,14.271075999999999,3.929472,1912.9077,9.498092000000002
Migori,1343.795281,5.898413450078071,0.5884625,0.23243750000000002,27.384104166666663,19.902354166666665,3.9548375,1424.9367083333334,7.481749999999998
Migori,1343.795281,5.898413450078071,0.5884625,0.23243750000000002,27.384104166666663,19.902354166666665,3.9548375,1424.9367083333334,7.481749999999998
Kilifi,147.5637627,6.479316464645482,0.44010000000000005,0.1545888888888889,31.45121923076923,23.107115384615387,4.569619230769231,586.9660916666667,8.344103846153843
Kericho,1971.908546,5.581916293774356,0.6016,0.3910857142857143,28.432139130434784,18.016804347826085,4.601052173913043,2050.9835166666667,10.4153347826087
Nakuru,2139.435021,6.158772747176582,0.6026846153846154,0.33772307692307696,22.511313043478264,12.578443478260871,3.872530434782609,1147.933525,9.932869565217393
Nakuru,2139.435021,6.158772747176582,0.6026846153846154,0.33772307692307696,22.511313043478264,12.578443478260871,3.872530434782609,1147.933525,9.932869565217393
Nandi,1917.119505,5.614627516425132,0.6462222222222223,0.4176555555555555,23.769168,14.271075999999999,3.929472,1912.9077,9.498092000000002
Siaya,1211.014926,5.936669177236241,0.5810799999999999,0.33231,25.514853846153848,21.95235769230769,2.7176346153846156,2088.4157250000003,3.5624961538461584
Kilifi,147.5637627,6.479316464645482,0.4529300000000001,0.16294,31.45121923076923,23.107115384615387,4.569619230769231,586.9660916666667,8.344103846153843
Kilifi,147.5637627,6.479316464645482,0.4529300000000001,0.16294,31.45121923076923,23.107115384615387,4.569619230769231,586.9660916666667,8.344103846153843
Kilifi,147.5637627,6.479316464645482,0.4529300000000001,0.16294,31.45121923076923,23.107115384615387,4.569619230769231,586.9660916666667,8.344103846153843
Kericho,1971.908546,5.581916293774356,0.5918166666666668,0.391,28.405554545454546,18.059154545454547,4.584768181818182,2050.9835166666667,10.3464
