County,meanElev,pH,Max NDVI,Mean NDVI,mean Tmax,mean Tmin,Hargreaves PET,Precipitation,Temp_range
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Kericho,1971.908546,5.581916293774356,0.59125,0.38684999999999997,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Nandi,1917.119505,5.614627516425132,0.64575,0.4148625,23.630203846153847,14.012815384615386,3.9476807692307694,1912.9077,9.61738846153846
Siaya,1211.014926,5.936669177236241,0.5699666666666666,0.34275555555555554,25.40826153846154,21.639030769230768,2.7946846153846154,2088.4157250000003,3.7692307692307736
Kericho,1971.908546,5.581916293774356,0.5985428571428572,0.38934285714285716,28.651691666666665,17.768604166666666,4.7185041666666665,2050.9835166666667,10.883087499999998
